mkt , date    , ADV_ISSUES, DEC_ISSUES, UNCH_ISSUES, ADV_VOLUME, DEC_VOLUME, UNCH_VOLUME ,   NEW_HIGHS, NEW_LOWS
AMEX, 2007-03-26, 515       , 584       , 97         , 71662207  , 171563274 , 5356248     , 48         , 14      
AMEX, 2007-03-27, 403       , 709       , 90         , 35988869  , 172434380 , 3198560     , 37         , 14      
AMEX, 2007-03-28, 384       , 713       , 87         , 62236264  , 239703611 , 3975250     , 37         , 17      
AMEX, 2007-03-29, 617       , 461       , 87         , 189901539 , 79962078  , 5111624     , 45         , 19      
AMEX, 2007-03-30, 611       , 475       , 94         , 169190311 , 97687881  , 5253497     , 49         , 17      
AMEX, 2007-04-02, 655       , 434       , 95         , 169886379 , 48112464  , 4098725     , 60         , 17      
AMEX, 2007-04-03, 755       , 367       , 89         , 188124933 , 41482800  , 2528400     , 89         , 19      
AMEX, 2007-04-04, 666       , 463       , 93         , 152288646 , 48318147  , 14508290    , 86         , 18      
AMEX, 2007-04-05, 720       , 387       , 104        , 113626880 , 51664493  , 3297588     , 82         , 14      
AMEX, 2007-04-06, 779       , 399       , 102        , 208026061 , 92351786  , 4765176     , 103        , 20      
AMEX, 2007-04-09, 625       , 515       , 98         , 133012984 , 64742012  , 5185240     , 93         , 16      
AMEX, 2007-04-10, 685       , 441       , 102        , 171378459 , 43653503  , 5040246     , 92         , 18      
AMEX, 2007-04-11, 438       , 711       , 84         , 41369232  , 229220804 , 2710500     , 69         , 15      
AMEX, 2007-04-12, 705       , 429       , 93         , 203671496 , 52254678  , 2865048     , 71         , 19      
AMEX, 2007-04-13, 744       , 392       , 97         , 171965300 , 51227886  , 2827859     , 110        , 16      
AMEX, 2007-04-16, 774       , 385       , 90         , 223312002 , 37956433  , 3150127     , 211        , 25      
AMEX, 2007-04-17, 601       , 553       , 103        , 120315279 , 149088648 , 5239245     , 185        , 17      
AMEX, 2007-04-18, 554       , 574       , 98         , 133769614 , 112572503 , 3075500     , 116        , 14      
AMEX, 2007-04-19, 420       , 714       , 94         , 46416329  , 233632128 , 5254550     , 69         , 11      
AMEX, 2007-04-20, 810       , 347       , 104        , 234987060 , 28397096  , 3213665     , 192        , 24      
AMEX, 2007-04-23, 563       , 568       , 102        , 58046785  , 149717694 , 7225286     , 160        , 19      
AMEX, 2007-04-24, 493       , 611       , 112        , 164435697 , 108957691 , 8497589     , 82         , 13      
AMEX, 2007-04-25, 750       , 394       , 108        , 228137042 , 40369407  , 4946500     , 237        , 28      
AMEX, 2007-04-26, 556       , 573       , 111        , 119672340 , 120756223 , 5567450     , 169        , 26      
AMEX, 2007-04-27, 522       , 582       , 102        , 59721709  , 171691023 , 3684300     , 87         , 13      
AMEX, 2007-04-30, 430       , 725       , 93         , 34192232  , 225774868 , 4503532     , 90         , 19      
AMEX, 2007-05-01, 493       , 632       , 98         , 107010480 , 197345166 , 5173710     , 42         , 20      
AMEX, 2007-05-02, 796       , 356       , 87         , 201101224 , 31830793  , 4195800     , 100        , 18      
AMEX, 2007-05-03, 708       , 426       , 91         , 186474472 , 39538803  , 7786771     , 161        , 17      
AMEX, 2007-05-04, 706       , 390       , 104        , 194950937 , 54702455  , 4121091     , 193        , 26      
AMEX, 2007-05-07, 658       , 456       , 102        , 129167453 , 72783242  , 5317023     , 198        , 17      
AMEX, 2007-05-08, 438       , 668       , 122        , 65567486  , 181194268 , 3264605     , 81         , 14      
AMEX, 2007-05-09, 691       , 445       , 99         , 198251971 , 65425768  , 3390205     , 200        , 28      
AMEX, 2007-05-10, 324       , 813       , 97         , 34344612  , 312037680 , 2643114     , 62         , 18      
AMEX, 2007-05-11, 745       , 363       , 77         , 224680368 , 41044840  , 2911550     , 73         , 16      
AMEX, 2007-05-14, 449       , 692       , 95         , 56667066  , 209168326 , 3534170     , 101        , 24      
AMEX, 2007-05-15, 480       , 669       , 107        , 189388503 , 173658840 , 4899070     , 103        , 30      
AMEX, 2007-05-16, 615       , 560       , 79         , 232880396 , 79142479  , 2710077     , 78         , 29      
AMEX, 2007-05-17, 513       , 621       , 98         , 71583091  , 200723079 , 4887300     , 95         , 33      
AMEX, 2007-05-18, 722       , 431       , 83         , 232042699 , 47639731  , 4142150     , 153        , 35      
AMEX, 2007-05-21, 756       , 469       , 84         , 472483493 , 360962686 , 33615141    , 251        , 43      
AMEX, 2007-05-22, 650       , 525       , 95         , 122595950 , 139652080 , 4050750     , 172        , 30      
AMEX, 2007-05-23, 583       , 558       , 106        , 186010586 , 122514941 , 3887828     , 175        , 26      
AMEX, 2007-05-24, 307       , 855       , 94         , 43483047  , 347124367 , 6140414     , 49         , 23      
AMEX, 2007-05-25, 704       , 398       , 96         , 180288915 , 39084713  , 3429450     , 37         , 9       
AMEX, 2007-05-28, 773       , 384       , 108        , 341060931 , 68129127  , 5539800     , 36         , 15      
AMEX, 2007-05-29, 702       , 448       , 92         , 173074849 , 67469673  , 3244862     , 58         , 13      
AMEX, 2007-05-30, 684       , 439       , 109        , 225122978 , 64818369  , 7052441     , 93         , 12      
AMEX, 2007-05-31, 785       , 405       , 87         , 158463998 , 125323277 , 5398166     , 215        , 26      
AMEX, 2007-06-01, 766       , 397       , 86         , 221904963 , 37307283  , 3202150     , 254        , 32      
AMEX, 2007-06-04, 680       , 473       , 93         , 157701780 , 70317143  , 4165250     , 194        , 14      
AMEX, 2007-06-05, 406       , 717       , 111        , 44614969  , 242995384 , 8977837     , 70         , 15      
AMEX, 2007-06-06, 337       , 814       , 77         , 41340495  , 297037953 , 3277850     , 45         , 17      
AMEX, 2007-06-07, 249       , 927       , 81         , 37897039  , 419530203 , 1656550     , 32         , 26      
AMEX, 2007-06-08, 615       , 525       , 97         , 291746774 , 66898035  , 4271500     , 25         , 28      
AMEX, 2007-06-11, 636       , 525       , 85         , 192337376 , 48991195  , 3480639     , 29         , 19      
AMEX, 2007-06-12, 283       , 891       , 93         , 44399835  , 340928245 , 4011597     , 26         , 34      
AMEX, 2007-06-13, 784       , 403       , 75         , 317396746 , 40475727  , 2696550     , 31         , 30      
AMEX, 2007-06-14, 772       , 414       , 81         , 241155844 , 56279873  , 2897550     , 68         , 20      
AMEX, 2007-06-15, 821       , 365       , 91         , 273009982 , 36111555  , 7148112     , 113        , 25      
AMEX, 2007-06-18, 544       , 596       , 112        , 74898121  , 153605288 , 7590381     , 93         , 14      
AMEX, 2007-06-19, 659       , 508       , 104        , 197071295 , 52659350  , 6111581     , 88         , 17      
AMEX, 2007-06-20, 421       , 700       , 90         , 46753137  , 290391929 , 1653300     , 81         , 23      
AMEX, 2007-06-21, 525       , 630       , 105        , 305430242 , 63327114  , 2840100     , 58         , 33      
AMEX, 2007-06-22, 391       , 766       , 117        , 87469046  , 324682805 , 8928050     , 35         , 24      
AMEX, 2007-06-25, 382       , 823       , 75         , 67678378  , 342927532 , 3478105     , 41         , 28      
AMEX, 2007-06-26, 399       , 771       , 109        , 52296730  , 330596425 , 6668263     , 31         , 26      
AMEX, 2007-06-27, 727       , 456       , 100        , 361366468 , 48063478  , 3237050     , 33         , 32      
AMEX, 2007-06-28, 691       , 447       , 104        , 84001460  , 219992582 , 13683857    , 41         , 22      
AMEX, 2007-06-29, 658       , 535       , 108        , 204207633 , 159781947 , 4611750     , 45         , 20      
AMEX, 2007-07-02, 791       , 372       , 93         , 219611513 , 34156936  , 2949035     , 78         , 23      
AMEX, 2007-07-03, 678       , 398       , 105        , 111819275 , 33791486  , 6063136     , 103        , 21      
AMEX, 2007-07-04, 731       , 408       , 110        , 211983551 , 59035973  , 9992072     , 119        , 28      
AMEX, 2007-07-05, 614       , 562       , 105        , 111194739 , 138607498 , 3953860     , 110        , 25      
AMEX, 2007-07-06, 722       , 416       , 105        , 172017745 , 44671541  , 4510850     , 141        , 25      
AMEX, 2007-07-09, 693       , 531       , 94         , 169427979 , 60418047  , 11953597    , 149        , 28      
AMEX, 2007-07-10, 404       , 801       , 92         , 36930908  , 320063644 , 2731200     , 57         , 23      
AMEX, 2007-07-11, 599       , 588       , 102        , 253670042 , 68083712  , 9521080     , 45         , 23      
AMEX, 2007-07-12, 827       , 417       , 87         , 278309838 , 48353678  , 2400050     , 199        , 39      
AMEX, 2007-07-13, 726       , 479       , 94         , 192025525 , 58758883  , 2642194     , 217        , 39      
AMEX, 2007-07-16, 500       , 713       , 96         , 54629094  , 216441194 , 2284030     , 127        , 30      
AMEX, 2007-07-17, 578       , 604       , 122        , 118705465 , 165946311 , 3831325     , 111        , 29      
AMEX, 2007-07-18, 470       , 721       , 121        , 97597295  , 310700176 , 3315900     , 41         , 25      
AMEX, 2007-07-19, 762       , 421       , 96         , 233805828 , 50720350  , 2878900     , 123        , 28      
AMEX, 2007-07-20, 395       , 815       , 93         , 55007009  , 390341288 , 3508671     , 57         , 25      
AMEX, 2007-07-23, 587       , 603       , 102        , 158458239 , 125782368 , 3272900     , 69         , 35      
AMEX, 2007-07-24, 302       , 920       , 85         , 41872113  , 449229940 , 2171695     , 38         , 63      
AMEX, 2007-07-25, 462       , 734       , 93         , 331899500 , 178152797 , 7118100     , 35         , 57      
AMEX, 2007-07-26, 210       , 1055      , 66         , 54192377  , 709859948 , 4990048     , 36         , 113     
AMEX, 2007-07-27, 389       , 801       , 109        , 67376115  , 605580660 , 2591650     , 31         , 78      
AMEX, 2007-07-30, 682       , 539       , 89         , 462617016 , 52118859  , 2307500     , 34         , 65      
AMEX, 2007-07-31, 576       , 659       , 89         , 71989167  , 503150740 , 3562610     , 33         , 49      
AMEX, 2007-08-01, 488       , 787       , 85         , 1014217878, 412597200 , 10433545    , 39         , 130     
AMEX, 2007-08-02, 752       , 441       , 94         , 372073588 , 106422093 , 3968800     , 20         , 40      
AMEX, 2007-08-03, 324       , 874       , 83         , 53222670  , 555854339 , 1922200     , 32         , 68      
AMEX, 2007-08-06, 563       , 676       , 72         , 537187308 , 109856956 , 1679750     , 28         , 106     
AMEX, 2007-08-07, 746       , 494       , 85         , 472609459 , 108932401 , 6154244     , 25         , 68      
AMEX, 2007-08-08, 864       , 383       , 89         , 574075790 , 60240910  , 4309600     , 29         , 53      
AMEX, 2007-08-09, 330       , 853       , 82         , 76043431  , 586953728 , 4838655     , 22         , 41      
AMEX, 2007-08-10, 436       , 788       , 91         , 292617368 , 439038886 , 4771710     , 20         , 82      
AMEX, 2007-08-13, 661       , 535       , 86         , 201449514 , 185651954 , 2824900     , 24         , 43      
AMEX, 2007-08-14, 294       , 945       , 89         , 49465278  , 431215217 , 3163975     , 15         , 75      
AMEX, 2007-08-15, 264       , 964       , 73         , 60209214  , 543465618 , 1556150     , 22         , 137     
AMEX, 2007-08-16, 311       , 994       , 64         , 744742996 , 323669988 , 9442996     , 26         , 227     
AMEX, 2007-08-17, 917       , 307       , 60         , 428290656 , 78855188  , 1236550     , 24         , 76      
AMEX, 2007-08-20, 735       , 487       , 72         , 143554340 , 229037638 , 3393551     , 14         , 38      
AMEX, 2007-08-21, 685       , 481       , 78         , 189383991 , 106203173 , 4440991     , 17         , 28      
AMEX, 2007-08-22, 855       , 347       , 68         , 292150912 , 41955432  , 2158600     , 19         , 16      
AMEX, 2007-08-23, 633       , 541       , 88         , 144973569 , 179598447 , 3714750     , 20         , 15      
AMEX, 2007-08-24, 767       , 372       , 76         , 210205872 , 37113092  , 1595950     , 21         , 19      
AMEX, 2007-08-27, 477       , 658       , 97         , 39352745  , 171177038 , 7810537     , 24         , 14      
AMEX, 2007-08-28, 296       , 869       , 79         , 40563005  , 294720944 , 1377800     , 18         , 25      
AMEX, 2007-08-29, 778       , 369       , 87         , 273287002 , 45244060  , 2085350     , 16         , 17      
AMEX, 2007-08-30, 572       , 561       , 99         , 50813330  , 241386203 , 3201362     , 18         , 15      
AMEX, 2007-08-31, 901       , 273       , 79         , 262629322 , 40462610  , 1558665     , 31         , 13      
AMEX, 2007-09-03, 944       , 276       , 82         , 504290545 , 72689721  , 5688430     , 42         , 21      
AMEX, 2007-09-04, 766       , 418       , 70         , 207775935 , 52754170  , 1420157     , 27         , 15      
AMEX, 2007-09-05, 389       , 746       , 81         , 49149580  , 230655153 , 1671800     , 23         , 16      
AMEX, 2007-09-06, 709       , 437       , 76         , 178990437 , 59374582  , 2533900     , 25         , 17      
AMEX, 2007-09-07, 393       , 762       , 78         , 67315972  , 316108135 , 2166450     , 23         , 20      
