mkt   , date    , adv_issues, dec_issues, unch_issues, adv_volume    , dec_volume   , unch_volume  , new_highs, new_lows   
NASDAQ, 2008-10-03, 818       , 2073      , 99         , 649843420     , 1887028245   , 11958190     , 6        , 461        
NASDAQ, 2008-10-06, 472       , 2582      , 60         , 373320147     , 2147483647   , 3794914      , 8        , 1141       
NASDAQ, 2008-10-07, 554       , 2418      , 90         , 88836014      , 2147483647   , 26402118     , 5        , 708        
NASDAQ, 2008-10-08, 841       , 2163      , 86         , 1201497960    , 2147483647   , 15344918     , 6        , 1185       
NASDAQ, 2008-10-09, 471       , 2513      , 82         , 204441104     , 2147483647   , 359838516    , 7        , 1058       
NASDAQ, 2008-10-10, 1457      , 1583      , 90         , 1664530740    , 2147483647   , 41185227     , 6        , 1710       
NASDAQ, 2008-10-12, 1457      , 1583      , 90         , 1664530740    , 2147483647   , 41185227     , 6        , 1710       
NASDAQ, 2008-10-13, 2574      , 429       , 71         , 2147483647    , 85862004     , 5781117      , 2        , 133        
NASDAQ, 2008-10-14, 1138      , 1853      , 79         , 461927033     , 2147483647   , 17147446     , 8        , 131        
NASDAQ, 2008-10-15, 423       , 2482      , 86         , 71676599      , 2147483647   , 4460005      , 3        , 228        
NASDAQ, 2008-10-16, 1973      , 947       , 86         , 2147483647    , 452343125    , 6318610      , 2        , 414        
NASDAQ, 2008-10-17, 1276      , 1615      , 113        , 1281363264    , 1480232064   , 21211100     , 2        , 133        
NASDAQ, 2008-10-20, 2164      , 753       , 97         , 1753460961    , 308614105    , 11200404     , 5        , 105        
NASDAQ, 2008-10-21, 826       , 2057      , 122        , 245830836     , 1868730772   , 7140061      , 3        , 81         
NASDAQ, 2008-10-22, 422       , 2453      , 103        , 331986555     , 2147483647   , 9880975      , 3        , 327        
NASDAQ, 2008-10-23, 824       , 2032      , 97         , 835040130     , 2147483647   , 18842307     , 2        , 564        
NASDAQ, 2008-10-24, 633       , 2249      , 96         , 480427591     , 2147483647   , 10308299     , 4        , 860        
NASDAQ, 2008-10-27, 634       , 2233      , 98         , 517328860     , 1744094543   , 16612529     , 2        , 601        
NASDAQ, 2008-10-28, 2047      , 888       , 96         , 2147483647    , 359512167    , 7476960      , 1        , 622        
NASDAQ, 2008-10-29, 1705      , 1183      , 98         , 1254806183    , 1509939053   , 25800568     , 2        , 213        
NASDAQ, 2008-10-30, 2148      , 756       , 99         , 1918534771    , 621464453    , 14894516     , 5        , 157        
NASDAQ, 2008-10-31, 2223      , 702       , 95         , 1445243750    , 999501789    , 18160078     , 7        , 106        
NASDAQ, 2008-11-03, 1600      , 1271      , 112        , 930175911     , 886669129    , 23257635     , 13       , 67         
NASDAQ, 2008-11-04, 1843      , 1041      , 116        , 1931189846    , 408916270    , 15917275     , 13       , 77         
NASDAQ, 2008-11-05, 597       , 2264      , 104        , 202808013     , 1949441368   , 10231917     , 2        , 72         
NASDAQ, 2008-11-06, 634       , 2244      , 97         , 231824412     , 2147483647   , 10026248     , 5        , 186        
NASDAQ, 2008-11-07, 1781      , 1074      , 119        , 1410941626    , 467281271    , 56061210     , 5        , 179        
NASDAQ, 2008-11-10, 857       , 1985      , 107        , 388873567     , 1333008613   , 10475488     , 8        , 219        
NASDAQ, 2008-11-11, 723       , 2119      , 107        , 233523225     , 1691743516   , 21164412     , 6        , 353        
NASDAQ, 2008-11-12, 412       , 2504      , 67         , 89230524      , 2091167118   , 41967946     , 3        , 578        
NASDAQ, 2008-11-13, 2089      , 799       , 116        , 2147483647    , 330935059    , 9499266      , 4        , 731        
NASDAQ, 2008-11-14, 605       , 2261      , 99         , 238989966     , 2067930300   , 5154888      , 5        , 289        
NASDAQ, 2008-11-17, 933       , 1935      , 130        , 333588253     , 1528654019   , 28210332     , 4        , 415        
NASDAQ, 2008-11-18, 1163      , 1749      , 107        , 1124944728    , 1296084444   , 23509879     , 6        , 594        
NASDAQ, 2008-11-19, 336       , 2568      , 86         , 53709990      , 2147483647   , 3729763      , 2        , 834        
NASDAQ, 2008-11-20, 426       , 2526      , 102        , 227658909     , 2147483647   , 13583039     , 2        , 1272       
NASDAQ, 2008-11-21, 1777      , 1170      , 109        , 2147483647    , 533055575    , 108964835    , 4        , 1226       
NASDAQ, 2008-11-24, 2211      , 724       , 103        , 2147483647    , 144315881    , 11884374     , 3        , 265        
NASDAQ, 2008-11-25, 1597      , 1255      , 124        , 977347156     , 1514628967   , 25733740     , 6        , 180        
NASDAQ, 2008-11-26, 2273      , 595       , 113        , 1868769644    , 118679387    , 14217789     , 6        , 129        
NASDAQ, 2008-11-27, 2273      , 595       , 113        , 1869383430    , 118693580    , 14217789     , 6        , 129        
NASDAQ, 2008-11-28, 1787      , 911       , 138        , 416116345     , 342691808    , 32258000     , 8        , 53         
NASDAQ, 2008-12-01, 466       , 2445      , 78         , 45799465      , 1929103645   , 7508335      , 5        , 147        
NASDAQ, 2008-12-02, 2038      , 830       , 122        , 1832310030    , 301515229    , 13192303     , 4        , 133        
NASDAQ, 2008-12-03, 1736      , 1112      , 134        , 1817157603    , 429912171    , 51167049     , 6        , 108        
NASDAQ, 2008-12-04, 855       , 2017      , 117        , 338976324     , 1734248103   , 20097232     , 3        , 134        
NASDAQ, 2008-12-05, 1965      , 849       , 140        , 1920988802    , 290462919    , 27053109     , 2        , 183        
NASDAQ, 2008-12-08, 2095      , 812       , 114        , 1993038493    , 337325689    , 15512032     , 8        , 90         
NASDAQ, 2008-12-09, 962       , 1905      , 121        , 791364559     , 1522874082   , 13971437     , 6        , 94         
NASDAQ, 2008-12-10, 1841      , 1003      , 118        , 1285152141    , 695729725    , 25417381     , 2        , 91         
NASDAQ, 2008-12-11, 732       , 2113      , 112        , 236327564     , 1798661467   , 43156386     , 4        , 87         
NASDAQ, 2008-12-12, 1941      , 902       , 133        , 1387311729    , 505192815    , 23584888     , 2        , 118        
NASDAQ, 2008-12-15, 722       , 2132      , 145        , 263994189     , 1238885054   , 23668475     , 2        , 71         
NASDAQ, 2008-12-16, 2278      , 660       , 120        , 2113089415    , 141228101    , 13677751     , 3        , 99         
NASDAQ, 2008-12-17, 1496      , 1377      , 143        , 947116267     , 1206954746   , 15935939     , 12       , 74         
NASDAQ, 2008-12-18, 1097      , 1777      , 132        , 483371963     , 1603591416   , 18156935     , 10       , 78         
NASDAQ, 2008-12-19, 1451      , 1506      , 102        , 1615752173    , 1115873058   , 15027190     , 10       , 114        
NASDAQ, 2008-12-22, 981       , 1908      , 140        , 369297674     , 1273613910   , 33549560     , 5        , 127        
NASDAQ, 2008-12-23, 1052      , 1846      , 107        , 397447479     , 924399671    , 11529265     , 13       , 119        
NASDAQ, 2008-12-24, 1441      , 1284      , 168        , 275314022     , 222476289    , 19385979     , 5        , 84         
NASDAQ, 2008-12-25, 1441      , 1284      , 168        , 275314022     , 222476289    , 19385979     , 5        , 84         
NASDAQ, 2008-12-26, 1702      , 1101      , 131        , 317860814     , 258904546    , 24329654     , 4        , 86         
NASDAQ, 2008-12-29, 826       , 2079      , 101        , 306020904     , 882445075    , 20862005     , 5        , 134        
NASDAQ, 2008-12-30, 2000      , 930       , 117        , 1105395967    , 327238589    , 22864992     , 14       , 165        
NASDAQ, 2008-12-31, 2264      , 680       , 132        , 1262089547    , 309264482    , 35062487     , 23       , 88         
NASDAQ, 2009-01-01, 2264      , 680       , 132        , 1262306099    , 309401507    , 35068457     , 23       , 88         
NASDAQ, 2009-01-02, 2094      , 754       , 88         , 1325199857    , 129646096    , 10792167     , 16       , 30         
NASDAQ, 2009-01-05, 1542      , 1299      , 112        , 902590442     , 881591082    , 39937063     , 16       , 20         
NASDAQ, 2009-01-06, 2049      , 792       , 117        , 1753506136    , 416826066    , 13564372     , 13       , 16         
NASDAQ, 2009-01-07, 754       , 2072      , 109        , 464555804     , 1596075633   , 14435366     , 7        , 27         
NASDAQ, 2009-01-08, 1702      , 1087      , 119        , 1406046806    , 589927279    , 12168667     , 15       , 25         
NASDAQ, 2009-01-09, 720       , 2080      , 102        , 454656677     , 1482703022   , 15038440     , 16       , 32         
NASDAQ, 2009-01-12, 684       , 2121      , 103        , 226558749     , 1572606083   , 15838106     , 4        , 43         
NASDAQ, 2009-01-13, 1538      , 1242      , 136        , 1180905260    , 811819803    , 20723992     , 3        , 52         
NASDAQ, 2009-01-14, 513       , 2287      , 114        , 141496227     , 1830111003   , 7025083      , 2        , 80         
NASDAQ, 2009-01-15, 1602      , 1183      , 142        , 1699970184    , 798211138    , 24077988     , 6        , 119        
NASDAQ, 2009-01-16, 1521      , 1229      , 147        , 1555304905    , 676396034    , 79037260     , 7        , 76         
NASDAQ, 2009-01-19, 1521      , 1229      , 147        , 1556957426    , 676788917    , 79113310     , 7        , 76         
NASDAQ, 2009-01-20, 407       , 2400      , 94         , 66294342      , 1982602104   , 6446790      , 9        , 171        
NASDAQ, 2009-01-21, 2104      , 716       , 115        , 1866217831    , 255349645    , 20621484     , 4        , 167        
NASDAQ, 2009-01-22, 696       , 2070      , 121        , 402346132     , 1913243198   , 16711677     , 7        , 133        
NASDAQ, 2009-01-23, 1308      , 1453      , 157        , 1675161277    , 515607420    , 37209679     , 5        , 169        
NASDAQ, 2009-01-26, 1725      , 1056      , 143        , 1238370336    , 621693172    , 12027270     , 9        , 112        
NASDAQ, 2009-01-27, 1729      , 1047      , 134        , 1264475849    , 550894204    , 19761252     , 8        , 102        
NASDAQ, 2009-01-28, 2165      , 615       , 133        , 1918362348    , 239869014    , 9443926      , 7        , 54         
NASDAQ, 2009-01-29, 616       , 2168      , 104        , 245383561     , 1686982348   , 24463835     , 8        , 89         
NASDAQ, 2009-01-30, 916       , 1837      , 141        , 409737443     , 1705833547   , 27395941     , 4        , 123        
NASDAQ, 2009-02-02, 1489      , 1286      , 116        , 1288090448    , 717182383    , 29278606     , 8        , 164        
NASDAQ, 2009-02-03, 1571      , 1165      , 147        , 1506628868    , 603521077    , 11587818     , 12       , 122        
NASDAQ, 2009-02-04, 1092      , 1650      , 133        , 1388328249    , 852231314    , 26299373     , 8        , 121        
NASDAQ, 2009-02-05, 1787      , 950       , 148        , 2147483647    , 408876854    , 17488079     , 3        , 137        
NASDAQ, 2009-02-06, 2061      , 703       , 142        , 2027778610    , 405637952    , 17345301     , 7        , 75         
NASDAQ, 2009-02-09, 1237      , 1497      , 157        , 970037431     , 913076428    , 26711481     , 10       , 58         
NASDAQ, 2009-02-10, 511       , 2253      , 139        , 173690399     , 2147483647   , 10465241     , 7        , 100        
NASDAQ, 2009-02-11, 1500      , 1209      , 163        , 866666685     , 1313898989   , 84310020     , 4        , 115        
NASDAQ, 2009-02-12, 1370      , 1318      , 170        , 1653817809    , 792048111    , 35476985     , 7        , 146        
NASDAQ, 2009-02-13, 1311      , 1443      , 158        , 835152698     , 1175637791   , 12953321     , 10       , 113        
NASDAQ, 2009-02-16, 1311      , 1443      , 158        , 843808897     , 1177297948   , 12955421     , 10       , 113        
NASDAQ, 2009-02-17, 416       , 2361      , 118        , 484970897     , 1909996992   , 6772646      , 1        , 225        
NASDAQ, 2009-02-18, 988       , 1738      , 161        , 907249909     , 1110222678   , 79173437     , 8        , 271        
NASDAQ, 2009-02-19, 927       , 1816      , 156        , 371870657     , 1646680433   , 38459143     , 6        , 279        
NASDAQ, 2009-02-20, 826       , 1994      , 133        , 1453817112    , 1100153889   , 18812157     , 9        , 452        
NASDAQ, 2009-02-23, 594       , 2206      , 124        , 282355612     , 1781689192   , 12728026     , 4        , 382        
NASDAQ, 2009-02-24, 2081      , 734       , 122        , 2119156046    , 284260600    , 9358521      , 6        , 315        
NASDAQ, 2009-02-25, 844       , 1900      , 125        , 868516550     , 1562365655   , 23385937     , 7        , 229        
NASDAQ, 2009-02-26, 1023      , 1693      , 171        , 588643289     , 1758301984   , 35358927     , 1        , 229        
NASDAQ, 2009-02-27, 1123      , 1648      , 146        , 933181903     , 1549231581   , 60196649     , 1        , 344        
NASDAQ, 2009-03-02, 340       , 2503      , 99         , 79858206      , 2147483647   , 8350879      , 1        , 602        
